Repository,Path,Extension,SizeBytes,Lines,Category,Module,Review status,Review depth,Key symbols,Issues found,Related routes,Related DB objects,Duplicate/obsolete status,Notes
LI_HRMS,backend/scripts/report_duplicate_leave_days_by_month.js,.js,18485,547,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/report_el_inputs_vs_service_division.js,.js,8299,218,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/report_naive_sum_march.js,.js,4157,105,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/report_pydahsoft_partial_policy.js,.js,7892,229,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/rerun_monthly_payroll_cycle_accruals.js,.js,4804,134,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/reset_attendance_data.js,.js,1730,48,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/reset_el_profile_and_reconcile_accrual.js,.js,10749,298,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/reset_employee_allowances_and_statutory_pt_only.js,.js,8863,245,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/reset_leave_data.js,.js,1436,41,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/reset_leave_register_and_balances.js,.js,15567,441,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/resolve_shift_pool_by_div_dept_group.js,.js,18916,513,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/restore_emp1613_april_lop_reapprove.js,.js,4201,119,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/restore_emp_april_lop_reapprove.js,.js,4445,128,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/review_and_test_approval_flows.js,.js,22232,512,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/revoke_reapprove_auto_ods_by_date_link.js,.js,13308,382,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/roster_jan26_holiday_and_copy_feb_week1.js,.js,5385,145,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/runMonthlyAccrualForPayrollMonth.js,.js,4387,115,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/run_monthly_accrual_immediately_for_today_cycle_end.js,.js,1652,41,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/run_monthly_pool_carry_fixed.js,.js,1481,45,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/run_single_shift_detection_report.js,.js,10794,249,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/scan_may_glitches.js,.js,5934,157,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/seed-application-data.js,.js,3888,102,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/seed-attendance-data.js,.js,5387,131,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/seed-performance-data.js,.js,6674,179,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/seed-summary-calculation-sandbox.js,.js,18873,628,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/seedSuperAdmin.js,.js,1377,47,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/seedWorkspaces.js,.js,27966,720,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/seed_attendance.js,.js,4404,128,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/seed_feature_settings.js,.js,3163,78,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/seed_holiday_mapping_test_user.js,.js,2864,83,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/seed_holiday_scoped_test_users.js,.js,2662,75,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/seed_payperiod_first14_scenarios.js,.js,19909,604,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/seed_payroll_cycle_settings.js,.js,1462,43,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/setup_test_users_for_leave_flow.js,.js,7085,170,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/set_cl_12_for_all_employees.js,.js,2568,69,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/set_jan26_attendance_daily_holiday_by_dept.js,.js,5703,158,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/show_monthly_pool_carry_errors.js,.js,1073,38,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/simple_migrate.js,.js,2031,59,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/simple_unlock.js,.js,1553,52,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/simulate_department_el_accrual_payroll.js,.js,2582,80,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/simulate_half_day_shift_detection.js,.js,7695,264,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/simulate_multi_shift_grouping.js,.js,2678,73,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/simulate_shift_detection.js,.js,1523,47,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/sync_all_past_roster_wo_hol_to_attendance.js,.js,6714,180,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/sync_atlas_biometric_to_attendance.js,.js,7302,201,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/sync_paid_leaves_from_leave_register.js,.js,4897,140,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/sync_roster_wo_hol_to_attendance.js,.js,5298,141,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/testAsyncUploadQueue.js,.js,2826,69,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/testBulkUploadPerformance.js,.js,3061,76,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/testRealDataBenchmark.js,.js,4119,100,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/test_annual_cl_reset.js,.js,2261,59,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/test_annual_cl_reset_date.js,.js,2793,54,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/test_attendance.xlsx,.xlsx,86508,-2,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/test_auto_od_punches.js,.js,6308,164,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/test_bulk_upload_flow.js,.js,4203,101,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/test_dashboard_stats.js,.js,1267,39,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/test_dynamic_limits.js,.js,1443,40,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/test_dynamic_payroll_engine.js,.js,9663,185,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/test_dynamic_range.js,.js,2746,54,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/test_frontend_payroll_period_logic.mjs,.mjs,4544,138,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/test_grace_period.js,.js,2820,69,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/test_half_day_holiday_api.js,.js,14301,402,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/test_holiday_employee_scope_api.js,.js,7636,187,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/test_holiday_scoped_access_api.js,.js,8369,197,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/test_leave_flow.js,.js,8795,231,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/test_leave_flow_real_users.js,.js,9116,236,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/test_leave_payroll_period_validation.js,.js,3931,106,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/test_manual_deductions_and_payroll.js,.js,9306,245,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/test_math.js,.js,2007,52,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/test_monthly_accruals.js,.js,2075,58,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/test_monthly_apply_cap_edge_cases.js,.js,2663,74,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/test_overnight_security_shifts.js,.js,11635,276,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/test_overnight_segment_shift.js,.js,6698,192,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/test_payroll_from_output_columns.js,.js,5696,154,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/test_role_api.js,.js,1005,28,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/test_roster_half_holiday_integration.js,.js,20004,572,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/test_single_shift_out_only_partial.js,.js,6560,215,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/test_smart_deduction.js,.js,8699,195,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/test_summary_upload.js,.js,7897,177,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/tmp_verify_pay_register_summary_sync.js,.js,2552,66,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/trigger_audit_fix.js,.js,824,25,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/trigger_monthly_accrual_on_cycle_end.js,.js,3990,120,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/unlock_and_reprocess_attendance_dailies.js,.js,4295,120,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/update_employee_groups_from_csv.js,.js,6157,200,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/update_leave_workflow_add_manager.js,.js,2720,81,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/VERIFICATION_REPORT_MANUAL_DEDUCTIONS_AND_DYNAMIC_PAYROLL.md,.md,7566,89,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/verifyResults.js,.js,1150,31,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/verify_cl_register_feb_march.js,.js,5389,96,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/verify_department_designation_shifts.js,.js,3938,106,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/verify_designation_shift_detection.js,.js,3001,81,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/verify_dynamic_roles.js,.js,2504,79,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/verify_employee_login.js,.js,1995,62,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/verify_gender_logic.js,.js,5139,133,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/verify_loan_workflow.js,.js,14581,389,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/verify_partial_overlap.js,.js,1181,26,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/verify_pay_register.js,.js,2408,64,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/verify_pay_register_capping.js,.js,6900,187,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/verify_realtime_and_monthly_summary.js,.js,9761,197,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/verify_recon_on_recalc.js,.js,1563,37,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/verify_second_salary.js,.js,4229,88,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/verify_security_gate_robust.js,.js,10553,263,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/verify_summary_sync.js,.js,2177,55,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/verify_workflows_robust.js,.js,11983,307,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/verify_wo_hol_from_roster.js,.js,5926,129,script,scripts,pending,not started,,,,,,
LI_HRMS,backend/scripts/lib/resolveDepartmentFromCli.js,.js,1325,36,library/domain service,scripts,pending,not started,,,,,,
LI_HRMS,backend/security/controllers/securityController.js,.js,11948,301,product source,security,pending,not started,,,,,,
LI_HRMS,backend/security/model/SecurityLog.js,.js,889,39,product source,security,pending,not started,,,,,,
LI_HRMS,backend/security/routes/securityRoutes.js,.js,860,23,product source,security,pending,not started,,,,,,
LI_HRMS,backend/security/__tests__/securityController.test.js,.js,10931,283,test/fixture,security,pending,not started,,,,,,
LI_HRMS,backend/settings/index.js,.js,1934,45,product source,settings,pending,not started,,,,,,
LI_HRMS,backend/settings/secondSalaryFeatureGate.js,.js,974,33,product source,settings,pending,not started,,,,,,
LI_HRMS,backend/settings/controllers/leavePolicySettingsController.js,.js,3981,130,product source,settings,pending,not started,,,,,,
LI_HRMS,backend/settings/controllers/settingsController.js,.js,8881,306,product source,settings,pending,not started,,,,,,
LI_HRMS,backend/settings/middleware/requireSecondSalaryEnabled.js,.js,609,22,product source,settings,pending,not started,,,,,,
LI_HRMS,backend/settings/model/LeavePolicySettings.js,.js,17879,494,product source,settings,pending,not started,,,,,,
LI_HRMS,backend/settings/model/Settings.js,.js,1158,45,product source,settings,pending,not started,,,,,,
LI_HRMS,backend/shared/payRegisterAllRow.js,.js,4286,125,product source,shared,pending,not started,,,,,,
LI_HRMS,backend/shared/config/s3Config.js,.js,354,12,product source,shared,pending,not started,,,,,,
LI_HRMS,backend/shared/constants/employeePopulateFields.js,.js,789,26,product source,shared,pending,not started,,,,,,
LI_HRMS,backend/shared/jobs/birthdayWishCron.js,.js,758,28,product source,shared,pending,not started,,,,,,
LI_HRMS,backend/shared/jobs/holidayWeekOffGreetingCron.js,.js,869,27,product source,shared,pending,not started,,,,,,
LI_HRMS,backend/shared/jobs/queueManager.js,.js,2281,102,product source,shared,pending,not started,,,,,,
LI_HRMS,backend/shared/jobs/worker.js,.js,31122,578,product source,shared,pending,not started,,,,,,
LI_HRMS,backend/shared/middleware/dataScopeMiddleware.js,.js,20871,556,product source,shared,pending,not started,,,,,,
LI_HRMS,backend/shared/middleware/permissionCheck.js,.js,2978,83,product source,shared,pending,not started,,,,,,
LI_HRMS,backend/shared/middleware/roleBasedFilter.js,.js,2600,69,product source,shared,pending,not started,,,,,,
LI_HRMS,backend/shared/routes/jobRoutes.js,.js,1722,58,product source,shared,pending,not started,,,,,,
LI_HRMS,backend/shared/routes/jobTestRoutes.js,.js,1114,32,product source,shared,pending,not started,,,,,,
LI_HRMS,backend/shared/routes/uploadRoutes.js,.js,8927,313,product source,shared,pending,not started,,,,,,
LI_HRMS,backend/shared/schemas/contributingDatesSchema.js,.js,1070,30,product source,shared,pending,not started,,,,,,
LI_HRMS,backend/shared/services/birthdayNotificationService.js,.js,9079,300,library/domain service,shared,pending,not started,,,,,,
LI_HRMS,backend/shared/services/brevoEmail.service.js,.js,3635,127,library/domain service,shared,pending,not started,,,,,,
LI_HRMS,backend/shared/services/bulkSms.service.js,.js,3901,147,library/domain service,shared,pending,not started,,,,,,
LI_HRMS,backend/shared/services/cacheService.js,.js,2383,79,library/domain service,shared,pending,not started,,,,,,
LI_HRMS,backend/shared/services/conflictValidationService.js,.js,26041,699,library/domain service,shared,pending,not started,,,,,,
LI_HRMS,backend/shared/services/holidayWeekOffNotificationService.js,.js,5222,174,library/domain service,shared,pending,not started,,,,,,
LI_HRMS,backend/shared/services/nodemailerEmail.service.js,.js,3320,119,library/domain service,shared,pending,not started,,,,,,
LI_HRMS,backend/shared/services/passwordNotificationService.js,.js,13444,328,library/domain service,shared,pending,not started,,,,,,
LI_HRMS,backend/shared/services/payrollBatchAutoRejectService.js,.js,7533,254,library/domain service,shared,pending,not started,,,,,,
LI_HRMS,backend/shared/services/payrollPeriodLockService.js,.js,3163,94,library/domain service,shared,pending,not started,,,,,,
LI_HRMS,backend/shared/services/payrollRequestLockService.js,.js,6015,188,library/domain service,shared,pending,not started,,,,,,
LI_HRMS,backend/shared/services/pushNotificationService.js,.js,3993,125,library/domain service,shared,pending,not started,,,,,,
LI_HRMS,backend/shared/services/s3UploadService.js,.js,4115,131,library/domain service,shared,pending,not started,,,,,,
LI_HRMS,backend/shared/services/socketAuthService.js,.js,1993,56,library/domain service,shared,pending,not started,,,,,,
LI_HRMS,backend/shared/services/socketService.js,.js,9262,261,library/domain service,shared,pending,not started,,,,,,
LI_HRMS,backend/shared/services/streamingExportService.js,.js,1412,41,library/domain service,shared,pending,not started,,,,,,
LI_HRMS,backend/shared/services/__tests__/payrollBatchAutoRejectService.test.js,.js,4079,134,test/fixture,shared,pending,not started,,,,,,
LI_HRMS,backend/shared/services/__tests__/payrollRequestLockService.test.js,.js,3049,96,test/fixture,shared,pending,not started,,,,,,
LI_HRMS,backend/shared/utils/companyProfile.js,.js,3362,111,library/domain service,shared,pending,not started,,,,,,
LI_HRMS,backend/shared/utils/customEmployeeGrouping.js,.js,1952,62,library/domain service,shared,pending,not started,,,,,,
LI_HRMS,backend/shared/utils/dateUtils.js,.js,13877,368,library/domain service,shared,pending,not started,,,,,,
LI_HRMS,backend/shared/utils/employeeSort.js,.js,2497,97,library/domain service,shared,pending,not started,,,,,,
LI_HRMS,backend/shared/utils/scopedNotificationRecipients.js,.js,2968,84,library/domain service,shared,pending,not started,,,,,,
LI_HRMS,backend/shared/utils/scopeValidator.js,.js,4732,146,library/domain service,shared,pending,not started,,,,,,
LI_HRMS,backend/shared/utils/shiftAssignmentConfig.js,.js,1620,43,library/domain service,shared,pending,not started,,,,,,
LI_HRMS,backend/shifts/index.js,.js,4280,58,product source,shifts,pending,not started,,,,,,
LI_HRMS,backend/shifts/controllers/confusedShiftController.js,.js,17840,542,product source,shifts,pending,not started,,,,,,
LI_HRMS,backend/shifts/controllers/preScheduledShiftController.js,.js,25329,771,product source,shifts,pending,not started,,,,,,
LI_HRMS,backend/shifts/controllers/shiftController.js,.js,21057,645,product source,shifts,pending,not started,,,,,,
LI_HRMS,backend/shifts/controllers/shiftDurationController.js,.js,3633,142,product source,shifts,pending,not started,,,,,,
LI_HRMS,backend/shifts/controllers/shiftSyncController.js,.js,973,41,product source,shifts,pending,not started,,,,,,
LI_HRMS,backend/shifts/model/ConfusedShift.js,.js,2218,94,product source,shifts,pending,not started,,,,,,
LI_HRMS,backend/shifts/model/PreScheduledShift.js,.js,3468,122,product source,shifts,pending,not started,,,,,,
LI_HRMS,backend/shifts/model/RosterMeta.js,.js,627,28,product source,shifts,pending,not started,,,,,,
LI_HRMS,backend/shifts/model/Shift.js,.js,4561,179,product source,shifts,pending,not started,,,,,,
LI_HRMS,backend/shifts/model/ShiftDuration.js,.js,762,30,product source,shifts,pending,not started,,,,,,
LI_HRMS,backend/shifts/services/rosterAutoFillService.js,.js,12002,312,library/domain service,shifts,pending,not started,,,,,,
LI_HRMS,backend/shifts/services/rosterEmployeeFilter.js,.js,3066,103,library/domain service,shifts,pending,not started,,,,,,
LI_HRMS,backend/shifts/services/shiftDetectionService.js,.js,67430,1691,library/domain service,shifts,pending,not started,,,,,,
LI_HRMS,backend/shifts/services/shiftHalfSegmentService.js,.js,10232,254,library/domain service,shifts,pending,not started,,,,,,
LI_HRMS,backend/shifts/utils/multiShiftHolidayRoster.js,.js,3031,91,library/domain service,shifts,pending,not started,,,,,,
LI_HRMS,backend/shifts/utils/rosterHalfNonWorking.js,.js,9545,301,library/domain service,shifts,pending,not started,,,,,,
LI_HRMS,backend/shifts/utils/rosterHalfNonWorking.test.js,.js,3347,97,test/fixture,shifts,pending,not started,,,,,,
LI_HRMS,backend/tests/direct-multi-shift-test.js,.js,8898,218,test/fixture,tests,pending,not started,,,,,,
LI_HRMS,backend/tests/multi-shift-test.js,.js,13169,417,test/fixture,tests,pending,not started,,,,,,
LI_HRMS,backend/tests/multi-shift-verification.js,.js,2614,60,test/fixture,tests,pending,not started,,,,,,
LI_HRMS,backend/tests/od-surgical-verification.js,.js,4110,115,test/fixture,tests,pending,not started,,,,,,
LI_HRMS,backend/tests/quick-multi-shift-test.js,.js,2649,79,test/fixture,tests,pending,not started,,,,,,
LI_HRMS,backend/tests/README.md,.md,5363,300,test/fixture,tests,pending,not started,,,,,,
LI_HRMS,backend/tests/realtime-multi-shift-test.js,.js,11291,349,test/fixture,tests,pending,not started,,,,,,
LI_HRMS,backend/tests/test_process_logs.js,.js,6270,190,test/fixture,tests,pending,not started,,,,,,
LI_HRMS,backend/tests/verify-cycle-settings.js,.js,917,26,test/fixture,tests,pending,not started,,,,,,
LI_HRMS,backend/tests/verify_bonus_logic.js,.js,3499,97,test/fixture,tests,pending,not started,,,,,,
LI_HRMS,backend/tests/verify_bonus_logic_local.js,.js,2842,78,test/fixture,tests,pending,not started,,,,,,
LI_HRMS,backend/tests/verify_bonus_range_refactor.js,.js,3369,98,test/fixture,tests,pending,not started,,,,,,
LI_HRMS,backend/tests/api/db_load.test.js,.js,270,8,test/fixture,tests,pending,not started,,,,,,
LI_HRMS,backend/tests/api/driver_load.test.js,.js,569,17,test/fixture,tests,pending,not started,,,,,,
LI_HRMS,backend/tests/api/empty.test.js,.js,102,5,test/fixture,tests,pending,not started,,,,,,
LI_HRMS,backend/tests/api/health.test.js,.js,1492,44,test/fixture,tests,pending,not started,,,,,,
LI_HRMS,backend/tests/api/health.test.js_fixed,.js_fixed,1495,-1,test/fixture,tests,pending,not started,,,,,,
LI_HRMS,backend/tests/api/helper_load.test.js,.js,300,8,test/fixture,tests,pending,not started,,,,,,
LI_HRMS,backend/tests/api/minimal.test.js,.js,258,9,test/fixture,tests,pending,not started,,,,,,
LI_HRMS,backend/tests/api/sanity.test.js,.js,153,6,test/fixture,tests,pending,not started,,,,,,
LI_HRMS,backend/uploads/legacy_attendance_jan_2026.xlsx,.xlsx,516812,-2,asset/template,uploads,pending,not started,,,,,,
LI_HRMS,backend/uploads/new_attendance_feb_2026.xlsx,.xlsx,207182,-2,asset/template,uploads,pending,not started,,,,,,
LI_HRMS,backend/users/index.js,.js,3494,122,product source,users,pending,not started,,,,,,
LI_HRMS,backend/users/controllers/roleController.js,.js,5353,200,product source,users,pending,not started,,,,,,
LI_HRMS,backend/users/controllers/userController.js,.js,40843,1248,product source,users,pending,not started,,,,,,
LI_HRMS,backend/users/model/Role.js,.js,1299,50,product source,users,pending,not started,,,,,,
LI_HRMS,backend/users/model/User.js,.js,5868,214,product source,users,pending,not started,,,,,,
LI_HRMS,backend/users/model/UserHistory.js,.js,1130,59,product source,users,pending,not started,,,,,,
LI_HRMS,backend/utils/mongoSupportsTransactions.js,.js,1230,32,library/domain service,utils,pending,not started,,,,,,
LI_HRMS,backend/workspaces/index.js,.js,3001,76,product source,workspaces,pending,not started,,,,,,
LI_HRMS,backend/workspaces/controllers/moduleController.js,.js,4880,187,product source,workspaces,pending,not started,,,,,,
LI_HRMS,backend/workspaces/controllers/workspaceController.js,.js,18525,638,product source,workspaces,pending,not started,,,,,,
LI_HRMS,backend/workspaces/middleware/workspaceMiddleware.js,.js,9231,294,product source,workspaces,pending,not started,,,,,,
LI_HRMS,backend/workspaces/model/Module.js,.js,2563,120,product source,workspaces,pending,not started,,,,,,
LI_HRMS,backend/workspaces/model/RoleAssignment.js,.js,5361,199,product source,workspaces,pending,not started,,,,,,
LI_HRMS,backend/workspaces/model/Workspace.js,.js,5125,187,product source,workspaces,pending,not started,,,,,,
LI_HRMS,backend/workspaces/utils/workspaceAssignment.js,.js,6986,223,library/domain service,workspaces,pending,not started,,,,,,
LI_HRMS,biometric/.env.example,.example,2780,-1,configuration,biometric,pending,not started,,,,,,
LI_HRMS,biometric/.gitignore,(none),63,-1,configuration,biometric,pending,not started,,,,,,
LI_HRMS,biometric/check_indexes.js,.js,632,23,product source,biometric,pending,not started,,,,,,
LI_HRMS,biometric/check_sync.js,.js,881,27,product source,biometric,pending,not started,,,,,,
LI_HRMS,biometric/DEVICE_API.md,.md,5391,264,documentation/plan,biometric,pending,not started,,,,,,
LI_HRMS,biometric/diagnose_adms.js,.js,7668,176,product source,biometric,pending,not started,,,,,,
LI_HRMS,biometric/LOG_TYPES.md,.md,2820,101,documentation/plan,biometric,pending,not started,,,,,,
LI_HRMS,biometric/package-lock.json,.json,134725,3602,configuration,biometric,pending,not started,,,,,,
LI_HRMS,biometric/package.json,.json,855,37,configuration,biometric,pending,not started,,,,,,
LI_HRMS,biometric/QUICKSTART.md,.md,1630,96,documentation/plan,biometric,pending,not started,,,,,,
LI_HRMS,biometric/README.md,.md,3421,83,documentation/plan,biometric,pending,not started,,,,,,
LI_HRMS,biometric/public/dashboard.html,.html,140289,3073,product source,biometric,pending,not started,,,,,,
LI_HRMS,biometric/scripts/check_sync_progress.js,.js,1068,36,script,biometric,pending,not started,,,,,,
LI_HRMS,biometric/scripts/clearDatabase.js,.js,1773,47,script,biometric,pending,not started,,,,,,
LI_HRMS,biometric/scripts/clear_device_logs.js,.js,7462,179,script,biometric,pending,not started,,,,,,
LI_HRMS,biometric/scripts/fix_device_users.js,.js,658,24,script,biometric,pending,not started,,,,,,
LI_HRMS,biometric/scripts/inspect_data.js,.js,973,30,script,biometric,pending,not started,,,,,,
LI_HRMS,biometric/scripts/seedDevices.js,.js,2186,69,script,biometric,pending,not started,,,,,,
LI_HRMS,biometric/scripts/seed_devices.js,.js,1373,52,script,biometric,pending,not started,,,,,,
LI_HRMS,biometric/scripts/sync_logs_to_backend.js,.js,22083,456,script,biometric,pending,not started,,,,,,
LI_HRMS,biometric/scripts/sync_specific_employee_2291_logs.js,.js,6608,146,script,biometric,pending,not started,,,,,,
LI_HRMS,biometric/scripts/test_timestamp_parsing.js,.js,1697,40,script,biometric,pending,not started,,,,,,
LI_HRMS,biometric/scripts/test_timezone_parsing.js,.js,1304,30,script,biometric,pending,not started,,,,,,
LI_HRMS,biometric/src/server.js,.js,7725,194,product source,server.js,pending,not started,,,,,,
LI_HRMS,biometric/src/config/hrmsConnection.js,.js,2208,70,product source,config,pending,not started,,,,,,
LI_HRMS,biometric/src/jobs/syncScheduler.js,.js,2787,89,product source,jobs,pending,not started,,,,,,
LI_HRMS,biometric/src/models/AdmsRawLog.js,.js,860,43,product source,models,pending,not started,,,,,,
LI_HRMS,biometric/src/models/AttendanceLog.js,.js,1175,49,product source,models,pending,not started,,,,,,
LI_HRMS,biometric/src/models/BiometricSettings.js,.js,1431,60,product source,models,pending,not started,,,,,,
LI_HRMS,biometric/src/models/Device.js,.js,2375,91,product source,models,pending,not started,,,,,,
LI_HRMS,biometric/src/models/DeviceCategory.js,.js,671,29,product source,models,pending,not started,,,,,,
LI_HRMS,biometric/src/models/DeviceCommand.js,.js,957,44,product source,models,pending,not started,,,,,,
LI_HRMS,biometric/src/models/DeviceUser.js,.js,1548,60,product source,models,pending,not started,,,,,,
LI_HRMS,biometric/src/routes/adms.js,.js,39155,1018,product source,routes,pending,not started,,,,,,
LI_HRMS,biometric/src/routes/api.js,.js,13477,422,product source,routes,pending,not started,,,,,,
LI_HRMS,biometric/src/routes/categories.js,.js,5536,160,product source,routes,pending,not started,,,,,,
LI_HRMS,biometric/src/routes/devices.js,.js,21504,570,product source,routes,pending,not started,,,,,,
LI_HRMS,biometric/src/routes/export.js,.js,29770,755,product source,routes,pending,not started,,,,,,
LI_HRMS,biometric/src/routes/internalReplay.js,.js,1602,43,product source,routes,pending,not started,,,,,,
LI_HRMS,biometric/src/routes/settings.js,.js,1821,63,product source,routes,pending,not started,,,,,,
LI_HRMS,biometric/src/routes/userSync.js,.js,1767,55,product source,routes,pending,not started,,,,,,
LI_HRMS,biometric/src/scripts/addDummyData.js,.js,10421,332,script,scripts,pending,not started,,,,,,
LI_HRMS,biometric/src/scripts/README.md,.md,3161,88,script,scripts,pending,not started,,,,,,
LI_HRMS,biometric/src/scripts/repairRealData.js,.js,1348,50,script,scripts,pending,not started,,,,,,
LI_HRMS,biometric/src/services/biometricSettingsService.js,.js,8146,235,library/domain service,services,pending,not started,,,,,,
